Timestamp,Air Temperature,Wind Speed,Wind Gust,Wind Direction,Relative Humidity,Daily Rain,Rain Rate,Solar Radiation,Barometric Pressure,Site
3/16/2013 1:45,23.26,2.49,3.92,318.9,87.7,0,0,0,NA,STRI
3/16/2013 2:00,23.39,3.09,4.1,311.2,85.9,0,0,0,NA,STRI
3/16/2013 2:15,23.09,3.01,4.03,334.7,87.2,0,0,0,NA,STRI
3/16/2013 2:30,22.7,2.65,3.53,333.1,88.5,0,0,0,NA,STRI
3/16/2013 2:45,22.73,2.11,3.38,333.1,89.1,0,0,0,NA,STRI
3/16/2013 3:00,22.57,2.95,3.46,335.2,88.7,0,0,0,NA,STRI
3/16/2013 3:15,22.5,1.59,2.74,328.9,89.1,0,0,0,NA,STRI
3/16/2013 3:30,22.78,2.16,3.77,323.3,88.4,0,0,0,NA,STRI
3/16/2013 3:45,22.43,2.98,3.77,328.7,90.4,0,0,0,NA,STRI
3/16/2013 4:00,22.34,1.91,2.81,340.1,90.7,0,0,0,NA,STRI
3/16/2013 4:15,22.51,2.32,3.09,340,89,0,0,0,NA,STRI
3/16/2013 4:30,22.52,2.11,2.76,335.9,89.1,0,0,0,NA,STRI
3/16/2013 4:45,22.46,0.84,2.24,341.9,89.3,0,0,0,NA,STRI
3/16/2013 5:00,22.27,2.62,3.75,324.4,92.2,0,0,0,NA,STRI
3/16/2013 5:15,22.05,2.7,3.64,326.1,93.5,0,0,0,NA,STRI
3/16/2013 5:30,22.34,3.06,3.99,328.9,92.7,0,0,0,NA,STRI
3/16/2013 5:45,22.48,2.17,3.46,351.2,91.8,0,0,0,NA,STRI
3/16/2013 6:00,22.89,1.22,3,305.9,90.7,0,0,0,NA,STRI
3/16/2013 6:15,22.46,2.86,3.38,335.7,93,0,0,0,NA,STRI
3/16/2013 6:30,22.66,2.39,3.18,346.8,90.6,0,0,0.35,NA,STRI
3/16/2013 6:45,22.77,0.95,2.52,29.6,88.7,0,0,3.1,NA,STRI
3/16/2013 7:00,22.74,1.18,2.52,353.5,87.6,0,0,11.54,NA,STRI
3/16/2013 7:15,22.61,2.33,3.6,329.5,89.1,0,0,30.83,NA,STRI
3/16/2013 7:30,22.77,1.52,2.92,328,86.7,0,0,67.04,NA,STRI
3/16/2013 7:45,23.35,2.95,3.62,323,83.4,0,0,96.45,NA,STRI
3/16/2013 8:00,23.58,3.46,5.02,324,82.9,0,0,113.4,NA,STRI
3/16/2013 8:15,23.91,3.55,5.11,320.9,80.2,0.25,1.016,119.25,NA,STRI
3/16/2013 8:30,24.02,2.64,4.28,324,81.3,0.25,0,120.45,NA,STRI
3/16/2013 8:45,24.1,3.14,4.34,315.1,82.7,0.25,0,119.7,NA,STRI
3/16/2013 9:00,24.24,2.86,3.99,304.7,84.3,0.25,0,137.35,NA,STRI
3/16/2013 9:15,24.74,2.45,4.1,270.9,80,0.25,0,142.7,NA,STRI
3/16/2013 9:30,25.24,1.69,2.85,239,74.5,0.25,0,175.15,NA,STRI
3/16/2013 9:45,25.53,2.35,3.86,204.7,74.3,0.25,0,255.3,NA,STRI
3/16/2013 10:00,25.67,2.78,4.03,208.3,73.9,0.25,0,265.5,NA,STRI
3/16/2013 10:15,25.9,3.03,4.08,223.5,71.7,0.25,0,485.9,NA,STRI
3/16/2013 10:30,26.06,2.58,3.86,241.1,69.5,0.25,0,636,NA,STRI
3/16/2013 10:45,26.16,2.1,3.66,248,68.3,0.25,0,540.3,NA,STRI
3/16/2013 11:00,26.7,1.68,3.55,243,63.5,0.25,0,510.45,NA,STRI
3/16/2013 11:15,26.57,2.22,3.38,240,66.3,0.25,0,699.35,NA,STRI
3/16/2013 11:30,26.5,3.23,4.49,226,68.9,0.25,0,476.9,NA,STRI
3/16/2013 11:45,26.57,3.74,4.47,217.1,69.3,0.25,0,490.15,NA,STRI
3/16/2013 12:00,26.71,3.2,4.1,220.4,69.1,0.25,0,556.9,NA,STRI
3/16/2013 12:15,26.97,3.37,4.6,213.6,69.3,0.25,0,1184,NA,STRI
3/16/2013 12:30,26.91,3.72,4.67,215.9,70.5,0.25,0,347.15,NA,STRI
3/16/2013 12:45,27.05,2.99,4.65,215.4,70.6,0.25,0,693.45,NA,STRI
3/16/2013 13:00,27.02,3.41,4.76,200.9,71.5,0.25,0,290.55,NA,STRI
3/16/2013 13:15,27.22,3.35,4.98,194.3,70.5,0.25,0,640.3,NA,STRI
3/16/2013 13:30,27.44,3.06,5.57,145.3,74.7,0.25,0,721.5,NA,STRI
3/16/2013 13:45,27.54,4.17,6.64,123.8,74.3,0.25,0,857.5,NA,STRI
3/16/2013 14:00,27.74,3.68,5.7,110.9,73.6,0.25,0,918,NA,STRI
3/16/2013 14:15,27.78,4.03,6.2,117,73,0.25,0,907.5,NA,STRI
3/16/2013 14:30,28,2.86,6.1,94.7,72.4,0.25,0,883,NA,STRI
3/16/2013 14:45,27.88,3.86,6.31,68.7,72.8,0.25,0,848.5,NA,STRI
3/16/2013 15:00,28.21,2.81,5.24,92.9,72.6,0.25,0,805,NA,STRI
3/16/2013 15:15,28.28,3.21,6.07,90.8,73.5,0.25,0,748,NA,STRI
3/16/2013 15:30,28.38,4.36,7.8,67.8,72.9,0.25,0,720.1,NA,STRI
3/16/2013 15:45,28.18,4.65,9.73,66.2,74.2,0.25,0,455.6,NA,STRI
3/16/2013 16:00,28.09,5.06,9.43,46.6,71.6,0.25,0,480,NA,STRI
3/16/2013 16:15,28.27,4.17,7.67,41.2,72,0.25,0,549.1,NA,STRI
3/16/2013 16:30,28.07,4.7,9.67,15.5,73.2,0.25,0,485.55,NA,STRI
3/16/2013 16:45,27.62,4.2,7.54,14.9,74.9,0.25,0,265.2,NA,STRI
3/16/2013 17:00,27.38,3.44,6.18,41.8,76.6,0.25,0,194.15,NA,STRI
3/16/2013 17:15,27.58,3.09,6.73,38.1,76.1,0.25,0,323.95,NA,STRI
3/16/2013 17:30,27.87,2.51,5.18,39,75.4,0.25,0,216.25,NA,STRI
3/16/2013 17:45,27.63,3.42,6.03,28,76.6,0.25,0,182.4,NA,STRI
3/16/2013 18:00,27.65,2.91,4.63,21.4,77,0.25,0,117.55,NA,STRI
3/16/2013 18:15,27.2,2.43,4.34,29.2,78.7,0.25,0,48.68,NA,STRI
3/16/2013 18:30,26.79,1.82,4.12,20.8,80.9,0.25,0,24.64,NA,STRI
3/16/2013 18:45,26.36,1.59,2.65,9.9,83.2,0.25,0,6.66,NA,STRI
3/16/2013 19:00,26.13,1.51,2.81,311,86.5,0.25,0,0.88,NA,STRI
3/16/2013 19:15,26.16,1.34,2.32,315.1,85.8,0.25,0,0,NA,STRI
3/16/2013 19:30,25.47,1.77,2.28,344.2,89.9,0.25,0,0,NA,STRI
3/16/2013 19:45,25.06,2.27,2.81,334.5,91.8,0.25,0,0,NA,STRI
3/16/2013 20:00,24.86,1.63,2.17,341.6,93.5,0.25,0,0,NA,STRI
3/16/2013 20:15,24.86,1.1,2.48,350.2,92.8,0.25,0,0,NA,STRI
3/16/2013 20:30,24.68,1.61,2.37,352.1,93.5,0.25,0,0,NA,STRI
3/16/2013 20:45,24.72,0.58,1.71,350.3,93.7,0.25,0,0,NA,STRI
3/16/2013 21:00,24.46,1.99,2.39,340.9,94.4,0.25,0,0,NA,STRI
3/16/2013 21:15,24.4,1.88,2.32,346.4,94.6,0.25,0,0,NA,STRI
3/16/2013 21:30,24.3,2.36,2.89,347.8,94.9,0.25,0,0,NA,STRI
3/16/2013 21:45,24.43,2.26,3.24,328.3,95.6,0.25,0,0,NA,STRI
3/16/2013 22:00,24.55,2.89,3.64,334.8,95.2,0.25,0,0,NA,STRI
3/16/2013 22:15,24.69,1.61,2.63,351.6,95,0.25,0,0,NA,STRI
3/16/2013 22:30,24.56,0.65,1.45,351.4,95.8,0.25,0,0,NA,STRI
3/16/2013 22:45,24.38,1.48,2.3,350.6,96.4,0.25,0,0,NA,STRI
3/16/2013 23:00,24.3,0.69,2.15,359.4,97.1,0.25,0,0,NA,STRI
3/16/2013 23:15,24.29,0.29,1.18,7,97.1,0.25,0,0,NA,STRI
3/16/2013 23:30,24.19,1.08,2.24,355.5,97.2,0.25,0,0,NA,STRI
3/16/2013 23:45,24.09,2.57,3.64,334.8,97.4,0.25,0,0,NA,STRI
3/17/2013 0:00,24.28,2,3.05,319.8,97.2,0,0,0,NA,STRI
3/17/2013 0:15,24.65,2.76,4.56,324.2,95.6,0,0,0,NA,STRI
3/17/2013 0:30,24.99,2.81,4.25,319.5,93.9,0,0,0,NA,STRI
3/17/2013 0:45,24.84,2.97,3.97,316,94.4,0,0,0,NA,STRI
3/17/2013 1:00,24.77,3.08,4.25,329.3,94.9,0,0,0,NA,STRI
3/17/2013 1:15,24.89,3.12,4.38,326.2,94.6,0,0,0,NA,STRI
3/17/2013 1:30,24.69,2.47,3.64,335.1,95.7,0,0,0,NA,STRI
3/17/2013 1:45,24.82,2.44,3.38,332.7,95,0,0,0,NA,STRI
3/17/2013 2:00,24.91,2.52,3.22,354.8,94.3,0,0,0,NA,STRI
3/17/2013 2:15,24.8,3.02,3.64,334.9,95.1,0,0,0,NA,STRI
3/17/2013 2:30,24.62,2.71,3.4,350.8,96,0,0,0,NA,STRI
3/17/2013 2:45,24.81,2.81,3.79,350.7,94,0,0,0,NA,STRI
3/17/2013 3:00,24.9,1.53,2.83,339.2,93.7,0,0,0,NA,STRI
3/17/2013 3:15,24.83,1.62,2.7,343.1,94,0,0,0,NA,STRI
3/17/2013 3:30,24.85,2.15,4.65,19.4,93.3,0,0,0,NA,STRI
3/17/2013 3:45,25.06,2.25,4.12,48.5,90,0,0,0,NA,STRI
3/17/2013 4:00,25.09,0.67,2.92,348.7,89.9,0,0,0,NA,STRI
3/17/2013 4:15,25.22,1.33,2.48,320.3,91,0,0,0,NA,STRI
3/17/2013 4:30,24.95,2.26,3.53,326.5,93.5,0,0,0,NA,STRI
3/17/2013 4:45,24.74,2.53,3.79,334.4,94.1,0,0,0,NA,STRI
3/17/2013 5:00,24.7,3.1,4.03,332.7,93.4,0,0,0,NA,STRI
3/17/2013 5:15,24.89,3.21,4.49,317,91.6,0,0,0,NA,STRI
3/17/2013 5:30,24.85,2.48,3.51,342,92.2,0,0,0,NA,STRI
3/17/2013 5:45,24.61,2.13,3.4,347.8,92.1,0,0,0,NA,STRI
3/17/2013 6:00,24.44,2.31,2.98,339.2,93.4,0,0,0,NA,STRI
3/17/2013 6:15,24.28,2.06,2.92,329.2,95.1,0,0,0,NA,STRI
3/17/2013 6:30,24.33,2.66,3.4,318.3,95,0,0,0.27,NA,STRI
3/17/2013 6:45,24.69,3.37,4.25,305,91.5,0,0,2.74,NA,STRI
3/17/2013 7:00,25.31,4.85,6.69,275.3,88.6,0,0,18.79,NA,STRI
3/17/2013 7:15,25.61,4.85,5.74,272.4,88.2,0,0,44.19,NA,STRI
3/17/2013 7:30,25.53,4.35,5.28,259.9,88,0,0,69.45,NA,STRI
3/17/2013 7:45,25.71,4.08,5.41,272,88,0,0,88.45,NA,STRI
3/17/2013 8:00,25.71,3.8,6.16,267.9,88,0,0,110.7,NA,STRI
3/17/2013 8:15,25.71,4.83,5.83,257.6,86.5,0,0,97.4,NA,STRI
3/17/2013 8:30,25.67,4.24,5,268.2,85.9,0,0,187.5,NA,STRI
3/17/2013 8:45,25.74,3.6,5.02,273.7,86.5,0,0,144.75,NA,STRI
3/17/2013 9:00,25.81,3.59,4.52,268.8,85.5,0,0,152.5,NA,STRI
3/17/2013 9:15,25.93,2.96,4.19,251.6,85.5,0,0,157.4,NA,STRI
3/17/2013 9:30,25.93,3.16,4.34,257.1,85.1,0,0,150.35,NA,STRI
3/17/2013 9:45,26.11,3.02,3.68,260.6,83.2,0,0,192.15,NA,STRI
3/17/2013 10:00,26.37,2.36,3.64,259.3,81.7,0,0,277.25,NA,STRI
3/17/2013 10:15,26.52,2.13,3.27,260.4,81.1,0,0,262.35,NA,STRI
3/17/2013 10:30,26.68,2.46,3.38,244.4,80,0,0,206.8,NA,STRI
3/17/2013 10:45,26.85,1.65,3.24,240.2,78.6,0,0,227.05,NA,STRI
3/17/2013 11:00,27.16,1.69,2.63,245.1,77.1,0,0,269.8,NA,STRI
3/17/2013 11:15,27.34,1.24,2.85,241.4,76,0,0,282.65,NA,STRI
3/17/2013 11:30,27.42,2.42,4.03,242.2,75.9,0,0,416.1,NA,STRI
3/17/2013 11:45,27.45,2.21,3.11,243,76,0,0,574.75,NA,STRI
3/17/2013 12:00,27.67,2.32,3.18,227.9,75,0,0,1154,NA,STRI
3/17/2013 12:15,27.63,2.69,4.03,236.1,74.9,0,0,819,NA,STRI
3/17/2013 12:30,27.52,3.79,5,228.5,76,0,0,989,NA,STRI
3/17/2013 12:45,27.59,3.76,5.31,231.7,75.1,0,0,967.5,NA,STRI
3/17/2013 13:00,27.84,2.88,5.78,233.6,73.4,0,0,990,NA,STRI
3/17/2013 13:15,28.1,5.41,8.18,65.3,73.2,0,0,988.5,NA,STRI
3/17/2013 13:30,28.19,4.42,7.3,67.9,73.9,0,0,702.15,NA,STRI
3/17/2013 13:45,28.15,4.19,8.92,58.5,75.5,0,0,614.1,NA,STRI
3/17/2013 14:00,28.14,5.52,9.08,68.2,76.8,0,0,783.05,NA,STRI
3/17/2013 14:15,27.99,5.18,9.05,65.6,76.7,0,0,481.85,NA,STRI
3/17/2013 14:30,27.86,5.56,10.1,61.3,75.7,0,0,453.05,NA,STRI
3/17/2013 14:45,27.97,6.44,10.35,67.5,74.9,0,0,676.45,NA,STRI
3/17/2013 15:00,28.27,5.03,7.87,64.2,73.3,0,0,755.95,NA,STRI
3/17/2013 15:15,28.43,4.76,9.1,56,73.6,0,0,759.2,NA,STRI
3/17/2013 15:30,28.5,4.7,8,60.3,74.7,0,0,698,NA,STRI
3/17/2013 15:45,28.6,4.46,8.94,55.8,74.2,0,0,665.6,NA,STRI
3/17/2013 16:00,28.57,5.4,10.5,51.8,73.7,0,0,614.5,NA,STRI
3/17/2013 16:15,28.73,4.61,8.84,31.8,72.9,0,0,534.15,NA,STRI
3/17/2013 16:30,28.48,5.88,9.31,24,74.2,0,0,481.4,NA,STRI
3/17/2013 16:45,28.53,5.18,9.03,28.4,73.8,0,0,458.05,NA,STRI
3/17/2013 17:00,28.47,4.89,8.64,33.6,75.1,0,0,371.85,NA,STRI
3/17/2013 17:15,28.33,4.1,8.84,24,76.5,0,0,287.75,NA,STRI
3/17/2013 17:30,28.25,4.08,8.18,35.7,77.5,0,0,232.45,NA,STRI
3/17/2013 17:45,27.94,3.53,8.51,31.3,79.5,0,0,137.65,NA,STRI
3/17/2013 18:00,27.84,3.03,6.99,16.2,80.5,0,0,112.65,NA,STRI
3/17/2013 18:15,27.74,2.38,5.51,21.1,81.1,0,0,60.11,NA,STRI
3/17/2013 18:30,27.18,1.73,4.14,23.7,83.3,0,0,27.46,NA,STRI
3/17/2013 18:45,26.93,1.84,3.07,12,84.4,0,0,11.83,NA,STRI
3/17/2013 19:00,26.62,2.04,3.33,357.9,84.4,0,0,2.98,NA,STRI
3/17/2013 19:15,26.32,2.14,2.92,12.9,84.8,0,0,0,NA,STRI
3/17/2013 19:30,26.18,1.9,2.76,359.9,85.6,0,0,0,NA,STRI
3/17/2013 19:45,25.84,1.76,2.59,351.2,88.3,0,0,0,NA,STRI
3/17/2013 20:00,25.65,2.04,3.03,327.6,92.1,0,0,0,NA,STRI
3/17/2013 20:15,25.28,2.04,2.81,332.5,94.2,0,0,0,NA,STRI
3/17/2013 20:30,24.94,2.01,2.39,340.5,94.4,0,0,0,NA,STRI
3/17/2013 20:45,24.84,2.82,3.46,334,94.4,0,0,0,NA,STRI
3/17/2013 21:00,24.67,2.24,3.03,339.3,95.2,0,0,0,NA,STRI
3/17/2013 21:15,24.65,2.15,2.65,345.4,94.2,0,0,0,NA,STRI
3/17/2013 21:30,24.69,2.29,2.78,342.7,93.7,0,0,0,NA,STRI
3/17/2013 21:45,24.61,2.52,3.2,340.9,94.2,0,0,0,NA,STRI
3/17/2013 22:00,24.73,1.36,2.02,3.5,94.2,0,0,0,NA,STRI
3/17/2013 22:15,24.87,2.17,3.05,5.3,94,0,0,0,NA,STRI
3/17/2013 22:30,24.72,2.35,3.13,353.4,95.1,0,0,0,NA,STRI
3/17/2013 22:45,24.51,2.72,3.35,345.5,96.7,0,0,0,NA,STRI
3/17/2013 23:00,24.49,2.37,3.09,343.6,96.6,0,0,0,NA,STRI
3/17/2013 23:15,24.47,1.53,2.85,357,96.4,0,0,0,NA,STRI
3/17/2013 23:30,24.53,1.84,2.72,346.2,96.1,0,0,0,NA,STRI
3/17/2013 23:45,24.43,0.94,1.56,354,96.4,0,0,0,NA,STRI
3/18/2013 0:00,24.48,0.55,2.15,351.3,96.5,0,0,0,NA,STRI
3/18/2013 0:15,24.36,2.07,2.78,342.7,97.1,0,0,0,NA,STRI
3/18/2013 0:30,24.53,1.11,2.04,325,97.6,0,0,0,NA,STRI
3/18/2013 0:45,24.48,0.71,1.99,343.4,97,0,0,0,NA,STRI
3/18/2013 1:00,24.44,1.94,2.87,339.4,96.9,0,0,0,NA,STRI
3/18/2013 1:15,24.45,2.89,3.68,336.7,97.6,0,0,0,NA,STRI
3/18/2013 1:30,24.42,3.12,3.7,326.1,98.1,0,0,0,NA,STRI
3/18/2013 1:45,24.64,2.39,2.98,333.1,97.8,0,0,0,NA,STRI
3/18/2013 2:00,24.78,2.9,3.35,329.6,97,0,0,0,NA,STRI
3/18/2013 2:15,24.8,2.77,3.6,334.1,96.7,0,0,0,NA,STRI
3/18/2013 2:30,24.77,2.71,3.55,340.3,96.3,0,0,0,NA,STRI
3/18/2013 2:45,24.87,2.16,3.18,322.4,96.4,0,0,0,NA,STRI
3/18/2013 3:00,24.86,2.67,3.73,328,96.6,0,0,0,NA,STRI
3/18/2013 3:15,25.02,2.93,4.14,337.9,95.8,0,0,0,NA,STRI
3/18/2013 3:30,25.13,2.54,3.38,328.8,95.8,0,0,0,NA,STRI
3/18/2013 3:45,25.13,2.56,3.6,344.1,95.4,0,0,0,NA,STRI
3/18/2013 4:00,25.28,1.75,2.74,337,94.6,0,0,0,NA,STRI
3/18/2013 4:15,25.26,1.98,3.11,338.2,94.5,0,0,0,NA,STRI
3/18/2013 4:30,25.27,1.84,3.4,327.2,94.5,0,0,0,NA,STRI
3/18/2013 4:45,25.18,2.67,4.41,324.6,94.4,0,0,0,NA,STRI
3/18/2013 5:00,24.91,3.48,5.41,34,94.4,0,0,0,NA,STRI
3/18/2013 5:15,25.19,3.52,6.34,36.5,93,0,0,0,NA,STRI
3/18/2013 5:30,24.94,2.51,4.54,22.8,94.9,0,0,0,NA,STRI
3/18/2013 5:45,24.7,2.81,5.15,21.9,96.1,0,0,0,NA,STRI
3/18/2013 6:00,24.59,2.89,4.84,8.2,97,0,0,0,NA,STRI
3/18/2013 6:15,24.55,3.13,4.73,353,97.8,0,0,0,NA,STRI
3/18/2013 6:30,24.45,3.55,5.52,6.4,98.2,0,0,0.03,NA,STRI
3/18/2013 6:45,24.06,3.44,6.16,11.9,97.5,0,0,1.41,NA,STRI
3/18/2013 7:00,23.76,3.58,5.97,21.2,91.5,0,0,6.78,NA,STRI
3/18/2013 7:15,23.85,2.64,4.63,59.3,92.7,0,0,15.31,NA,STRI
3/18/2013 7:30,24.2,3.21,6.1,57.8,93.4,0,0,22.63,NA,STRI
3/18/2013 7:45,24.16,2.84,6.29,54.9,93.9,0,0,31.07,NA,STRI
3/18/2013 8:00,23.76,2.76,4.73,56.2,93.4,0.25,1.016,46.04,NA,STRI
3/18/2013 8:15,23.68,2.16,3.09,331.3,94.6,0.25,0,76.92,NA,STRI
3/18/2013 8:30,23.75,2.18,3.35,18.4,93.7,0.25,0,60.4,NA,STRI
3/18/2013 8:45,24.14,1.11,2.85,350.4,92.1,0.25,0,72.55,NA,STRI
3/18/2013 9:00,24.29,3.04,6.71,268.5,93.6,0.51,1.016,88.6,NA,STRI
3/18/2013 9:15,24.4,7.72,10.26,267.9,95.1,0.51,0,137.25,NA,STRI
3/18/2013 9:30,24.75,9.05,11.38,265.3,92.4,0.51,0,138.2,NA,STRI
3/18/2013 9:45,24.98,9.25,11.09,254.4,90.3,0.51,0,188.8,NA,STRI
3/18/2013 10:00,25.27,7.89,9.89,257.6,88.7,0.51,0,309.8,NA,STRI
3/18/2013 10:15,25.49,8.34,10.02,266.4,87.7,0.51,0,592.8,NA,STRI
3/18/2013 10:30,25.76,8.21,9.93,275.3,85.4,0.51,0,740.15,NA,STRI
3/18/2013 10:45,25.86,8.24,9.77,268.7,85,0.51,0,755,NA,STRI
3/18/2013 11:00,26.15,8.12,9.47,261.1,84,0.51,0,692.75,NA,STRI
3/18/2013 11:15,26.39,7.22,8.88,268.8,83.3,0.51,0,782.1,NA,STRI
3/18/2013 11:30,26.48,5.98,6.93,254.5,82.5,0.51,0,679.35,NA,STRI
3/18/2013 11:45,26.71,4.63,6.47,246.7,81.9,0.51,0,683.55,NA,STRI
3/18/2013 12:00,26.85,3.89,5.28,247.5,81.4,0.51,0,530.05,NA,STRI
3/18/2013 12:15,27,3.68,4.67,249.8,81.3,0.51,0,576.9,NA,STRI
3/18/2013 12:30,27.35,2.47,3.66,249.3,79.7,0.51,0,693.95,NA,STRI
3/18/2013 12:45,27.59,3.22,4.28,233.3,78.7,0.51,0,820.5,NA,STRI
3/18/2013 13:00,27.63,2.3,3.7,211.7,79.5,0.51,0,449.3,NA,STRI
3/18/2013 13:15,27.83,1.97,2.94,215,78.4,0.51,0,289.45,NA,STRI
3/18/2013 13:30,28.26,0.56,1.56,232.8,75.7,0.51,0,316.2,NA,STRI
3/18/2013 13:45,28.61,0.71,2.67,279.4,74.9,0.51,0,480.85,NA,STRI
3/18/2013 14:00,29.27,2.39,7.54,46,73.6,0.51,0,813.5,NA,STRI
3/18/2013 14:15,28.43,3.42,5.65,73.4,77.6,0.51,0,254.2,NA,STRI
3/18/2013 14:30,28.34,3.29,6.56,74.8,78,0.51,0,315.95,NA,STRI
3/18/2013 14:45,28.66,3.97,6.62,56.5,76.6,0.51,0,695.8,NA,STRI
3/18/2013 15:00,28.72,3.87,6.42,48.9,75.7,0.51,0,676.95,NA,STRI
3/18/2013 15:15,28.9,3.46,5.57,51,74.6,0.51,0,632.1,NA,STRI
3/18/2013 15:30,29.15,3.82,7.56,13.7,73.9,0.51,0,639.55,NA,STRI
3/18/2013 15:45,29.15,3.69,9.05,45.6,73.5,0.51,0,538.7,NA,STRI
3/18/2013 16:00,29.41,3.21,7.63,10.1,73.3,0.51,0,615.65,NA,STRI
3/18/2013 16:15,29.38,4.29,7.3,24.6,72.4,0.51,0,448.7,NA,STRI
3/18/2013 16:30,29.26,3.86,8.35,26.4,74.3,0.51,0,434.25,NA,STRI
3/18/2013 16:45,28.9,4.71,7.36,13.5,76.5,0.51,0,344.25,NA,STRI
3/18/2013 17:00,28.35,5.61,9.77,23.2,77.7,0.51,0,208.1,NA,STRI
3/18/2013 17:15,28,5.46,9.73,7.6,78.4,0.51,0,192.95,NA,STRI
3/18/2013 17:30,28.02,5.71,8.13,10.4,80.3,0.51,0,217.35,NA,STRI
3/18/2013 17:45,27.98,4.27,8,21,80.9,0.51,0,154.85,NA,STRI
3/18/2013 18:00,27.81,3.59,5.88,9.4,81.5,0.51,0,102.25,NA,STRI
3/18/2013 18:15,27.45,3.6,6.05,360,82.6,0.51,0,56.43,NA,STRI
3/18/2013 18:30,27.13,3.26,5.41,354.4,84.1,0.51,0,25.94,NA,STRI
3/18/2013 18:45,26.86,2.05,3.55,342.4,86.4,0.51,0,6.5,NA,STRI
3/18/2013 19:00,26.58,1.77,3.16,352.6,87.9,0.51,0,1.2,NA,STRI
3/18/2013 19:15,26.24,1.82,2.87,359.9,89.5,0.51,0,0,NA,STRI
3/18/2013 19:30,26.07,1.59,2.5,341.7,91.2,0.51,0,0,NA,STRI
3/18/2013 19:45,26.01,1.28,2.17,316.8,92.3,0.51,0,0,NA,STRI
3/18/2013 20:00,25.91,0.87,1.75,355.3,92.7,0.51,0,0,NA,STRI
3/18/2013 20:15,25.71,1.59,2.35,6.6,93.1,0.51,0,0,NA,STRI
3/18/2013 20:30,25.75,1.53,3,27.3,93,0.51,0,0,NA,STRI
3/18/2013 20:45,25.88,1.17,2.04,24.7,92.5,0.51,0,0,NA,STRI
3/18/2013 21:00,25.65,1.8,2.63,323.4,94.5,0.51,0,0,NA,STRI
3/18/2013 21:15,25.62,1.66,2.3,323,95.7,0.51,0,0,NA,STRI
3/18/2013 21:30,25.61,1.83,2.94,319.3,96.5,0.51,0,0,NA,STRI
3/18/2013 21:45,25.74,2.12,2.83,314.4,96.5,0.51,0,0,NA,STRI
3/18/2013 22:00,25.69,1.95,2.61,337,96,0.51,0,0,NA,STRI
3/18/2013 22:15,25.66,1.67,2.24,312.2,95.7,0.51,0,0,NA,STRI
3/18/2013 22:30,25.78,1.62,2.43,298.3,95,0.51,0,0,NA,STRI
3/18/2013 22:45,26.06,1.91,2.78,294.2,93.6,0.51,0,0,NA,STRI
3/18/2013 23:00,26.09,1.78,2.3,320.9,94.1,0.51,0,0,NA,STRI
